Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32006_5,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,09-Aug-2023 01:30 PM,29-Aug-2023 03:30 PM,09-Aug-2023 01:30 PM,28-Aug-2023 02:00 PM,NA ,NA ,09-Aug-2023 01:30 PM,28-Aug-2023 02:00 PM,22-Sep-2023 05:35 PM,"1,44,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,No,"MD, NHM, Assam","Office of MD, NHM, Assam","Construction of AYUSH Dispensary (Assam Type) in Sonitpur District, group.11 (3 nos. of scheme in Sonitpur District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Sonitpur District, group.11 (3 nos. of scheme in Sonitpur District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"72,00,000",Construction Works,NA ,Tender,225.0,270.0,Sonitpur District,784001.0,NA ,NA ,NA ,"Office of MD, NHM, Assam",No ,No,AOC,21-May-2024,"INR 5,865,000",270.0,Mousomi Goswami,21-May-2024 11:27 AM,SBBWORKORDER.pdf (220.00 KB),1.0,196973.0,MS S B B Associates,INR,"5,865,000",1,196382,Bhharundia Construction,25-Aug-2023 02:55 PM,Rejected-Technical,Not found responsive,22-Sep-2023 05:30 PM,Finance,6 bidder found responsive,Mousomi Goswami,09-May-2024 05:00 PM,,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,09-May-2024 05:11 PM,finsummary_51324.pdf (72.90 KB),National Health Mission||State Programme Management Unit - NHM,2023_NHM_32006_5,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Sonitpur District, group.11 (3 nos. of scheme in Sonitpur District) for FY 2022-23 under NAM, Assam.",Technical,TECHNICAL BID OPENED,Himangshu Kalita,22-Sep-2023 05:17 PM,,ED,Internal,,Himangshu Kalita,22-Sep-2023 05:30 PM,22-Sep-2023 05:35 PM,techsummary_51324.pdf (5678.73 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,196844,DILDAR HUSSAIN,27-Aug-2023 10:18 PM,Rejected-Technical,Not found responsive,22-Sep-2023 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,196982,Kalimuddin Ahmed,28-Aug-2023 10:00 AM,Rejected-Technical,Not found responsive,22-Sep-2023 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,196976,M. K. ENTERPRISE,28-Aug-2023 01:06 AM,Rejected-Finance,L2,09-May-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,196929,M/S BHARVIKA INFRASTRUCTURE,28-Aug-2023 01:37 PM,Rejected-Finance,l5,09-May-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,196774,M/S B.S. ENTERPRISE,28-Aug-2023 01:56 PM,Rejected-Finance,l6,09-May-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,196973,MS S B B Associates,28-Aug-2023 02:33 AM,Accepted-AOC,L1,21-May-2024 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,197072,S.B. ENTERPRISE,28-Aug-2023 01:55 PM,Rejected-Technical,Not found responsive,22-Sep-2023 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,197055,Sri Beekey Agarwala,28-Aug-2023 12:32 PM,Rejected-Finance,L3,09-May-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,196417,SRI SANESWAR WARY,28-Aug-2023 01:53 PM,Rejected-Finance,l4,09-May-2024 05:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
