Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2023_BoTC_33928_1,DPRD/BTC/(SOPD)Udl-04/2023/08,Const of road with CC Block from Angrajuli Church culvert to Mwisw house under SOPD Fund for the year 2023-24,DPRD/BTC/(SOPD)Udl-04/2023/08,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,06-Dec-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509.0,2.0,"41,88,529",Ansumon Narzari,"4,188,529.06",Accepted-AOC,16-Jan-2024,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,SOPD,False,True,Others,
2023_DoWR_30238_1,DHUBRI/2022-23/SOPDG-II/V,Pro-siltation measures to protect Padmeralga and its adjoining areas from the erosion of river Brahmaputra.,Pro-siltation measures to protect Padmeralga and its adjoining areas from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,30-Mar-2023 06:30 PM,NA ,180.0,No ,No,Online,19-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHUBRI,783301.0,2.0,"1,97,44,195",AMOS ENTERPRISE,"17,769,776",Accepted-AOC,06-Jul-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,True,Others,
2023_DoWR_33038_1,DHEMAJI/2023-24/RIDF/I,Extension of Gainadi L/B Embankment from Somanigaon to Amguri PWD Road (Ph-I) from Ch.6200m to 10410/4210m.,Extension of Gainadi L/B Embankment from Somanigaon to Amguri PWD Road (Ph-I) from Ch.6200m to 10410/4210m.,Works,Open Tender,Works,Civil Works,No,No,NA ,13-Oct-2023 06:30 PM,NA ,180.0,No ,No,Online,06-Nov-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DHEMAJI,787057.0,2.0,"10,97,02,136",Ashok Kumar Agarwalla,"98,731,923",Accepted-AOC,08-Jul-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,False,True,Repair and Restoration,{'extension': 2}
2023_DoWR_33104_3,SIVASAGAR/2023-24/RIDF/I,Reconstruction of damaged sluice culvert on Demow bund Left bank from Demow Chariali to Dhai ali at 5th km Kaliapani Budhghat area.,Reconstruction of damaged sluice culvert on Demow bund Left bank from Demow Chariali to Dhai ali at 5th km Kaliapani Budhghat area.,Works,Open Tender,Works,Civil Works,No,No,NA ,23-Feb-2024 09:00 AM,NA ,180.0,No ,No,Online,28-Feb-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SIVASAGAR,785640.0,2.0,"1,04,63,540",LILAJYOTI PHUKAN,"10,453,373.57",Accepted-AOC,26-Jun-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,{'reconstruction': 2}
2023_DoWR_33106_2,SIVASAGAR/2023-24/RIDF/II,Anti-erosion measures to protect Desang bund left Bank from Pathaligarh to Bahgarh at 16th Km near Chiringdubi. RETENDER,Anti-erosion measures to protect Desang bund left Bank from Pathaligarh to Bahgarh at 16th Km near Chiringdubi.,Works,Open Tender,Works,Civil Works,No,No,NA ,27-Jan-2024 06:00 PM,NA ,180.0,No ,No,Online,03-Feb-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SIVASAGAR,785640.0,2.0,"1,73,19,515",DONY GOHAIN,"15,587,564",Rejected-AOC,03-Jul-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,True,Others,
2023_DoWR_33110_3,SIVASAGAR/2023-24/RIDF/III,Reconstruction of damaged Sluice culvert on Dhai-ali PWD Road cum bund at Samarajan area.,Reconstruction of damaged Sluice culvert on Dhai-ali PWD Road cum bund at Samarajan area.,Works,Open Tender,Works,Civil Works,No,No,NA ,23-Feb-2024 09:00 AM,NA ,180.0,No ,No,Online,28-Feb-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SIVASAGAR,785640.0,2.0,"1,14,69,642",LILAJYOTI PHUKAN,"11,459,598.91",Accepted-AOC,28-Jun-2024,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Repair and Restoration,{'reconstruction': 2}
2023_PWD_33081_17,CE/DEV/TB/08/2023-24/19,"MMNPPNA_23_24_242 (i) Reconstruction of 2-3X3 Box Cell Culvert at Chandariya Pathar near LP School, (ii) Construction of Road from Gopal Malo house towards Sukumar Mandal house at Chandariapathar, (iii) Construction of road from Goalpara Agia road to","MMNPPNA_23_24_242 (i) Reconstruction of 2-3X3 Box Cell Culvert at Chandariya Pathar near LP School, (ii) Construction of Road from Gopal Malo house towards Sukumar Mandal house at Chandariapathar, (iii) Construction of road from Goalpara Agia road to",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Oct-2023 05:00 PM,25-Oct-2023 12:00 PM ,180.0,No ,No,Online,02-Nov-2023 02:00 PM,Public Works Roads Department,Goalpara MB,781003.0,2.0,"1,86,45,000",Mrs Junaki Doley,"16,780,500",Rejected-AOC,01-Jul-2024,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'reconstruction': 2}
2024_BTC_36711_1,No. ACE-150/PWD/NIT/Goodwill,Construction of road from Chapaguri Amteka Main Road near Bidhan Roys house to Manikpur Bazar Tiniali along with 1 No. RCC Cell Bridge and 3 Nos. Box Culvert under Bhabanipur VCDC (Length-2.9 KM) in Chirang District under CMs Goodwill Project in BTC,Construction of road from Chapaguri Amteka Main Road near Bidhan Roys house to Manikpur Bazar Tiniali along with 1 No. RCC Cell Bridge and 3 Nos. Box Culvert under Bhabanipur VCDC (Length-2.9 KM) in Chirang District under CMs Goodwill Project in BTC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Feb-2024 11:00 AM,NA ,180.0,No ,No,Online,07-Mar-2024 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Chirang,783390.0,2.0,"2,70,91,641",BITHORAIGWRA NARZARY,"27,080,000",Accepted-AOC,22-Jul-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2024_BTC_37272_1,No. 125/ACE/NIT/Infra/BTC/2022-23,Construction of Box-cell culvert at Martyr Laxman Ramchiary Memorial road under Infrastructure Dev. Bund for the year 2023-24. TN_90_19,Construction of Box-cell culvert at Martyr Laxman Ramchiary Memorial road under Infrastructure Dev. Bund for the year 2023-24. TN_90_19,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,15-Mar-2024 10:00 AM,NA ,180.0,No ,No,Online,30-Mar-2024 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Baksa,781327.0,2.0,"70,73,000",PANIRAM BARO,"6,365,700",Rejected-AOC,02-Jul-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2024_BTC_37273_1,No. 125/ACE/NIT/Infra/BTC/2022-23,Construction of 10 m Span Slab Culvert at Baraliapar near Ramila Rice Mill under Grants to BTC for Infrastructure Dev. Fund for the financial year 2023-24. TN_90_24,Construction of 10 m Span Slab Culvert at Baraliapar near Ramila Rice Mill under Grants to BTC for Infrastructure Dev. Fund for the financial year 2023-24. TN_90_24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,15-Mar-2024 10:00 AM,NA ,180.0,No ,No,Online,30-Mar-2024 02:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,baksa,781327.0,2.0,"58,61,000",BISHNU DEV UZIR,"5,860,594.57",Accepted-AOC,08-Jul-2024,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
