Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
National Health Mission||State Programme Management Unit - NHM,NHM-32033/3/2023-Const.NHM/83,2023_NHM_32031_5,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification,10-Aug-2023 04:15 PM,29-Aug-2023 03:30 PM,10-Aug-2023 04:15 PM,28-Aug-2023 02:00 PM,NA ,NA ,10-Aug-2023 04:15 PM,28-Aug-2023 02:00 PM,09-Oct-2023 05:20 PM,"1,92,000",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"MD, NHM, Assam.","Office of MD, NHM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Nagaon District, group.24 (4 nos. of scheme in Nagaon District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Nagaon District, group.24 (4 nos. of scheme in Nagaon District) for FY 2022-23 under NAM, Assam.",Please refer Tender documents. ,NA ,"96,00,000",Construction Works,NA ,Tender,225.0,270.0,Nagaon,782001.0,NA ,NA ,NA ,"Office of MD, NHM, Assam.",No ,No,AOC,14-Mar-2024,"INR 7,392,000",270.0,Mousomi Goswami,14-Mar-2024 11:13 AM,workorder24.pdf (142.00 KB),1.0,196969.0,MS S B B Associates,INR,"7,392,000",1,195104,Arsiddh Infraprojects,28-Aug-2023 09:31 AM,Rejected-Finance,2,14-Mar-2024 11:04 AM,Finance,financial bid opened,Mousomi Goswami,13-Mar-2024 05:49 PM,,BOQ Comparative Chart,OSD,Internal,,Mousomi Goswami,14-Mar-2024 11:04 AM,finsummary_51389.pdf (72.59 KB),National Health Mission||State Programme Management Unit - NHM,2023_NHM_32031_5,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Nagaon District, group.24 (4 nos. of scheme in Nagaon District) for FY 2022-23 under NAM, Assam.",Technical,10 nos. valid bid found in opening,Mousomi Goswami,09-Oct-2023 05:08 PM,,ed,Internal,,Mousomi Goswami,09-Oct-2023 05:18 PM,09-Oct-2023 05:20 PM,techsummary_51389.pdf (208.29 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,196943,biswajit banik,27-Aug-2023 07:50 PM,Rejected-Finance,4,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,197005,DAL THOMS SCIENTIFIC,28-Aug-2023 12:25 PM,Rejected-Finance,6,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,197000,KULEN BEZBARUAH,28-Aug-2023 11:24 AM,Rejected-Technical,not found responsive,09-Oct-2023 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,196354,Md. Mojammil Hoque,27-Aug-2023 11:03 PM,Rejected-Finance,3,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,196969,MS S B B Associates,28-Aug-2023 02:38 AM,Accepted-AOC,L1,14-Mar-2024 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,196752,MS Unique Construction,26-Aug-2023 12:49 PM,Rejected-Finance,5,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,196992,PRANAB DAS,28-Aug-2023 10:48 AM,Rejected-Finance,8,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,196845,Rishabh Jain,27-Aug-2023 11:25 AM,Rejected-Technical,not found responsive,09-Oct-2023 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,196983,RUPAM BHUYAN,28-Aug-2023 01:37 PM,Rejected-Finance,7,14-Mar-2024 11:04 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
