Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,CE/CW/20/2023-24-Nagariya(GMC),2023_PWD_33242_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical qualification details,25-Oct-2023 12:00 PM,14-Nov-2023 02:30 PM,25-Oct-2023 12:00 PM,14-Nov-2023 02:00 PM,25-Oct-2023 12:00 PM ,14-Nov-2023 09:00 AM ,25-Oct-2023 04:00 PM,14-Nov-2023 02:00 PM,16-Dec-2023 03:15 PM,"2,14,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,100",Nil,Nil,No,"Chief Engineer, PWD(Roads), Assam","O/o the Chief Engineer, PWD(Roads), Assam",Gr. No. MMNPPNA/GMC/10/15,"Construction of Tetelia Namghar Path Road and Drain Length 800m under Mukhya Mantrir Nagoriya Paki Path Nirman Achoni (MMNPPNA) for the year 2023-24 (West Guwahati LAC, Ward No. 10)",Please refer Tender documents. ,NA ,"1,07,10,000",Civil Works – Roads,NA ,Tender,180.0,180.0,Guwahati,781014.0,NA ,NA ,NA ,"O/o the Chief Engineer, PWD(Roads), Assam",No ,No,AOC,30-Mar-2024,"INR 9,639,000",180.0,Munindra Barman,30-Mar-2024 02:41 PM,NPW-Gr-15.pdf (872.00 KB),AOC,1.0,210282.0,MS/S N.E. CONSTRUCTION,INR,"9,639,000",1,210105,BISWAJIT GOGOI,14-Nov-2023 01:31 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,Finance,Fin_op,Ashraf Uddin Ahmed,16-Dec-2023 03:53 PM,,BOQ Comparative Chart,S Shyam,Internal,,Munindra Barman,30-Mar-2024 02:38 PM,finsummary_53526.pdf (871.88 KB),Public Works Roads Department,2023_PWD_33242_15,CE/CW/20/2023-24-Nagariya(GMC),Gr. No. MMNPPNA/GMC/10/15,Technical,Fin_op,Munindra Barman,16-Dec-2023 03:03 PM,,S. Shyam,Internal,,Munindra Barman,16-Dec-2023 03:11 PM,16-Dec-2023 03:15 PM,techsummary_53526.pdf (438.20 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,210074,BUBUL LAHON,10-Nov-2023 05:13 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,210402,GAJI RAM DAS,14-Nov-2023 01:28 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,210209,GYANDEEP KALITA,14-Nov-2023 11:11 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,209811,HRISHIKESH TALUKDAR,14-Nov-2023 11:54 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,210164,Jyotiraj Deka,14-Nov-2023 12:01 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,210136,MAINTU KUMAR BHAGAWATI,11-Nov-2023 06:26 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,210258,Md Nabirul Islam,14-Nov-2023 01:39 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,209961,M/S ALOK FUTURISTIC GROUP,14-Nov-2023 10:00 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,209662,M/S MAA CHITRA ENTERPRISE,14-Nov-2023 10:54 AM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,209998,M/S M S Enterprise,13-Nov-2023 03:55 PM,Rejected-AOC,Not Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,210282,MS/S N.E. CONSTRUCTION,13-Nov-2023 06:49 PM,Accepted-AOC,Accepted,30-Mar-2024 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,209974,Sri Dhiraj Bania,14-Nov-2023 12:51 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Dec-2023 03:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
