Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,SE(GSSC)/TB-01/NIT/2021/51 dated 11.12.2023,2023_PWD_34647_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,12-Dec-2023 05:00 PM,10-Jan-2024 10:00 AM,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,NA ,NA ,12-Dec-2023 05:00 PM,09-Jan-2024 02:00 PM,24-Jan-2024 04:15 PM,"1,04,700",Yes,fixed,,Nil,Nil,1.0,AOC Corrigendum,AOC,,1.0,SBI Bank,"1,000",Nil,Nil,No,Superintending Engineer,"O/O The S.E.PWD, Goalpara and South Salmara Roads Circle, Goalpara","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.","Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.",Please refer Tender documents. ,NA ,"52,33,802",Civil Works – Roads,NA ,Tender,90.0,90.0,Goalpara,783121.0,NA ,NA ,NA ,"O/O The S.E.PWD, Glp and SS Road Circle",No ,No,AOC,23-Feb-2024,"INR 5,233,802.43",90.0,Kulendra Boro,23-Feb-2024 04:50 PM,FWO.pdf (398.00 KB),1.0,217300.0,RABIN CHANDRA SARKAR,INR,"4,972,112.31",1,217721,ALIMUDDIN MONDAL,01-Jan-2024 03:08 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,Finance,12 Nos. Bids Admitted,Kulendra Boro,23-Feb-2024 03:59 PM,finance_56108.pdf,BOQ Comparative Chart,SE,Internal,"SE, AEE, JE",Kulendra Boro,23-Feb-2024 04:03 PM,finsummary_56108.pdf (480.07 KB),Public Works Roads Department,2023_PWD_34647_1,SE(GSSC)/TB-01/NIT/2021/51 dated 11.12.2023,"Road safety measure works for all connecting roads to abandoned NH, NH-17, NH-52 under PWRD, Dudhnoi and Goalpara East Territorial Road Division for the year 2023-24. Package No. Rd.safety_GSSRC_01.",Technical,12 Nos. bids checked and admitted,Kulendra Boro,24-Jan-2024 04:01 PM,technical_56108.pdf,SE,Internal,"SE, AEE, JE",Kulendra Boro,24-Jan-2024 04:05 PM,24-Jan-2024 04:15 PM,techsummary_56108.pdf (2144.34 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,2.0,Time Extension Notice,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,217758,AMIN ELIUS,01-Jan-2024 03:27 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Processing Fees and Bid Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,217295,ATAUR RAHMAN,26-Dec-2023 10:32 PM,Rejected-AOC,L2,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,217448,GAZIBOR RAHMAN BHUYAN,01-Jan-2024 03:39 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,217914,HUSSAIN MOHAMMAD SOFIKUL ISLAM,01-Jan-2024 03:34 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,219613,Jayanta Medhi,09-Jan-2024 11:51 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,218174,Jayanti Contractors and Engineers Ltd.,09-Jan-2024 11:19 AM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,218443,M/S MAA KALI ENTERPRISE,06-Jan-2024 04:40 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,217801,Mujaharul Islam,01-Jan-2024 03:44 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,219237,Prasanta Barman,08-Jan-2024 11:38 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11,217300,RABIN CHANDRA SARKAR,01-Jan-2024 05:22 PM,Accepted-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12,219092,Sri Bishnu Basumatary,08-Jan-2024 04:02 PM,Rejected-AOC,L1,23-Feb-2024 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
