Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Guwahati Municipal Corporation,GER/CE/2378/2023/26 DATED 05/01/2024,2024_GMC_35280_10,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,08-Jan-2024 09:00 AM,29-Jan-2024 03:00 PM,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,NA ,NA ,08-Jan-2024 09:00 AM,29-Jan-2024 02:00 PM,12-Feb-2024 09:00 AM,"1,32,300",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,400",Nil,Nil,No,"THE COMMISSIONER, GMC","OFFICE OF THE COMMISSIONER, GMC, GANESHGURI, GHY-05",Package No. DSLT-10,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Please refer Tender documents. ,NA ,"66,14,966",Civil Works,NA ,Tender,180.0,90.0,GUWAHATI,781005.0,NA ,NA ,NA ,"OFFICE OF THE COMMISSIONER, GMC,GANESHGURI, GHY-05",No ,No,AOC,20-Feb-2024,"INR 4,299,727.9",90.0,Nabajyoti Bordoloi,20-Feb-2024 03:23 PM,DSLT10.pdf (404.00 KB),1.0,222906.0,M/S TRIKUTA ENTERPRISE,INR,"4,299,727.9",1,222144,ASHOK KUMAR RAYMEDHI,28-Jan-2024 02:37 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,Finance,Financial Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,12-Feb-2024 10:24 AM,finance_57549.pdf,BOQ Comparative Chart,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,13-Feb-2024 11:37 AM,finsummary_57549.pdf (2469.64 KB),Guwahati Municipal Corporation,2024_GMC_35280_10,GER/CE/2378/2023/26 DATED 05/01/2024,Package No. DSLT-10,Technical,Cost of Bid documents / Bid Security / Technical Bids submitted by the bidders have been considered for further Evaluation.,Nabajyoti Bordoloi,29-Jan-2024 07:09 PM,technical_57549.pdf,"Additional Commissioner, GMC",Internal,"Chief Engineer, Addl Chief Engineer, CAAO, Divisional Engineer, Procurement Officer, MIC Member PWD Works committee",Nabajyoti Bordoloi,08-Feb-2024 07:11 PM,12-Feb-2024 09:00 AM,techsummary_57549.pdf (2313.04 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,222349,BIKASH TALUKDAR,29-Jan-2024 01:00 PM,Rejected-Technical,Details Mentioned in the Minutes,08-Feb-2024 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,222916,DAL THOMS SCIENTIFIC,29-Jan-2024 11:48 AM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,222927,HEMANTA DEKA,29-Jan-2024 01:15 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,223046,KUSHAN CHOUDHURY,29-Jan-2024 01:41 PM,Rejected-Technical,Details Mentioned in the Minutes,08-Feb-2024 07:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,222568,M/S G. B. CONSTRUCTION,29-Jan-2024 01:15 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,222906,M/S TRIKUTA ENTERPRISE,28-Jan-2024 09:54 PM,Accepted-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,222493,ONE TO TEN SOLUTION PRIVATE LIMITED,28-Jan-2024 09:18 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,222561,P.S. ENTERPRISE,28-Jan-2024 06:58 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,222831,SHYAM SUNDAR DAS,28-Jan-2024 05:32 PM,Rejected-AOC,Work allotted to the Lowest L1 Bidder,20-Feb-2024 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
