Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Assam Power Distribution Company Ltd||CGM(Audit) - APDCL,CGM(Audit)/IA/APDCL/2023/04,2025_APDCL_42292_4,Yes,Open Tender,Turn-key,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Tender Documents,22-Jan-2025 04:00 PM,19-Feb-2025 01:00 PM,22-Jan-2025 04:00 PM,17-Feb-2025 01:00 PM,NA ,NA ,07-Feb-2025 04:00 PM,17-Feb-2025 01:00 PM,27-Feb-2025 01:00 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum1,Technical Bid,,1.0,SBI Bank,200.0,Nil,Nil,Yes,"O/o the CGM(Audit),4th floor ,APDCL,Bijulee Bhawan","O/o the Chief General Manager (Audit) Assam Power Distribution Company Ltd.,4th Floor Bijulee Bhawan, Paltan Bazar, Guwahati",Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-4),Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-4),Please refer Tender documents. ,NA ,"10,17,160",Miscellaneous Services,NA ,Tender,180.0,365.0,Guwahati,781001.0,"O/o the CGM(Audit),4th floor ,APDCL,Bijulee Bhawan ","O/o the Chief General Manager (Audit) Assam Power Distribution Company Ltd.,4th Floor Bijulee Bhawan, Paltan Bazar, Guwahati  ",03-Feb-2025 01:00 PM ,"O/o the CGM(Audit),4th floor ,APDCL,Bijulee Bhawan",No ,No,AOC,19-Mar-2025,"INR 1,017,160",120.0,Jubi Jain,09-Jun-2025 04:28 PM,package4.pdf (6871.00 KB),1.0,258670.0,Sarupria Somani & Associates,INR,"1,017,160",1,258682,A JOHN MORIS & CO,16-Feb-2025 05:46 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,Finance,The bids were opened successfully and the QCBS score will be computed as per the tender document.,Jubi Jain,28-Feb-2025 02:36 PM,,BOQ Comparative Chart,CGM AUDIT APDCL,Internal,,Khanin Choudhury,03-Mar-2025 04:33 PM,finsummary_67986.pdf (266.39 KB),Assam Power Distribution Company Ltd||CGM(Audit) - APDCL,2025_APDCL_42292_4,CGM(Audit)/IA/APDCL/2023/04,Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-4),Technical,OUT OF 27 BIDDERS ONLY 4 BIDDERS ARE ADMITTED,Khanin Choudhury,21-Feb-2025 04:00 PM,,"CGM,Audit",Internal,,Jubi Jain,26-Feb-2025 02:36 PM,27-Feb-2025 01:00 PM,techsummary_67986.pdf (187.38 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,258696,AMIT RAY AND COMPANY,16-Feb-2025 07:38 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,258498,Asija and Associates LLP,16-Feb-2025 09:50 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,258414,BISWAS DASGUPTA DATTA AND ROY,14-Feb-2025 04:27 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,258818,B L PUROHIT & CO,17-Feb-2025 12:31 PM,Rejected-Finance,QCBS score is 91.43,03-Mar-2025 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,258517,C K PRUSTY AND ASSOCIATES,15-Feb-2025 04:17 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,258482,DIWAN KUNWARIYA AND CO,17-Feb-2025 11:39 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,257941,D N DOKANIA & ASSOCIATES,14-Feb-2025 05:42 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,258832,GOYAL PARUL AND CO,17-Feb-2025 12:46 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,258690,GRAND MARK & ASSOCIATES,16-Feb-2025 07:18 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD AND TENDER PROCESSING FEE NOT DEPOSITED AS PER CLAUSE 11.9 OF THE TENDER DOCUMENT,21-Feb-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
