Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Assam Power Distribution Company Ltd||CGM(Audit) - APDCL,CGM(Audit)/IA/APDCL/2023/04,2025_APDCL_42292_3,Yes,Open Tender,Turn-key,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.rar,Tender Documents,22-Jan-2025 04:00 PM,19-Feb-2025 01:00 PM,22-Jan-2025 04:00 PM,17-Feb-2025 01:00 PM,NA ,NA ,07-Feb-2025 04:00 PM,17-Feb-2025 01:00 PM,27-Feb-2025 01:00 PM,"1,00,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum1,Technical Bid,,1.0,SBI Bank,200.0,Nil,Nil,Yes,CGM Audit APDCL,"O/o the Chief General Manager (Audit) Assam Power Distribution Company Ltd.,4th Floor Bijulee Bhawan, Paltan Bazar, Guwahati",Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-3),Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-3),Please refer Tender documents. ,NA ,"10,27,780",Miscellaneous Services,NA ,Tender,180.0,365.0,Guwahati,781001.0,"O/o the CGM(Audit),4th floor ,APDCL,Bijulee Bhawan ","O/o the Chief General Manager (Audit) Assam Power Distribution Company Ltd.,4th Floor Bijulee Bhawan, Paltan Bazar, Guwahati  ",03-Feb-2025 01:00 PM ,"O/o the CGM(Audit),4th floor ,APDCL,Bijulee Bhawan",No ,No,AOC,19-Mar-2025,"INR 1,115,141",120.0,Jubi Jain,09-Jun-2025 04:38 PM,package3.pdf (6895.00 KB),1.0,258812.0,B L PUROHIT & CO,INR,"1,115,141",1,258683,A JOHN MORIS & CO,16-Feb-2025 05:55 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,Finance,The bids were opened successfully and the QCBS score will be computed as per the tender document.,Jubi Jain,28-Feb-2025 02:34 PM,,BOQ Comparative Chart,CGM AUDIT APDCL,Internal,,Khanin Choudhury,03-Mar-2025 04:26 PM,finsummary_67984.pdf (276.08 KB),Assam Power Distribution Company Ltd||CGM(Audit) - APDCL,2025_APDCL_42292_3,CGM(Audit)/IA/APDCL/2023/04,Selection of Internal Appointment of Internal Auditor in APDCL for the financial year 2024-25(PKG-3),Technical,07 no. of bidders out of total 31 no. of bidders are admitted.,Kanak Chandra Mazumdar,21-Feb-2025 03:57 PM,,"CGM,Audit",Internal,,Jubi Jain,26-Feb-2025 02:34 PM,27-Feb-2025 01:00 PM,techsummary_67984.pdf (193.90 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,258694,AMIT RAY AND COMPANY,16-Feb-2025 07:33 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,258500,Asija and Associates LLP,16-Feb-2025 09:52 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,258434,BANDYOPADHYAYA BHAUMIK AND CO,17-Feb-2025 11:57 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,258410,BISWAS DASGUPTA DATTA AND ROY,14-Feb-2025 04:23 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,258812,B L PUROHIT & CO,17-Feb-2025 12:21 PM,Accepted-AOC,LoA awarded vide CGM(Audit) /Establishment/ 2023/11/88/Pt-III/06 dated 13/03/025,09-Jun-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,258516,C K PRUSTY AND ASSOCIATES,15-Feb-2025 04:11 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,258480,DIWAN KUNWARIYA AND CO,17-Feb-2025 11:32 AM,Not Admitted-Fee/PreQual/Technical,Others-EMD not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,257942,D N DOKANIA & ASSOCIATES,14-Feb-2025 05:37 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,258829,GOYAL PARUL AND CO,17-Feb-2025 12:40 PM,Not Admitted-Fee/PreQual/Technical,Others-EMD and Tender processing fees not deposited as per clause 11.9 of the Tender Document.,21-Feb-2025 03:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
