Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/04 Dtd. Guwahati, 20th September, 2024",2024_PWD_39820_90,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,15-Oct-2024 02:00 PM,30-Oct-2024 02:30 PM,15-Oct-2024 02:00 PM,30-Oct-2024 02:00 PM,15-Oct-2024 02:00 PM ,22-Oct-2024 12:00 PM ,23-Oct-2024 02:30 PM,30-Oct-2024 02:00 PM,24-Dec-2024 02:00 PM,"2,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_374 Construction of CC Block road from Bhootiyachang to Chaglijhar road under RIDF-XXX of NABARD for the year 2024-25.,TE_RIDF_XXX_24_25_374 Construction of CC Block road from Bhootiyachang to Chaglijhar road under RIDF-XXX of NABARD for the year 2024-25.,Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Udalguri,784509.0,"CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",22-Oct-2024 12:00 PM ,"CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,03-Jun-2025,"INR 9,000,000",270.0,BHABANANDA DEKA,03-Jun-2025 05:56 PM,374A.pdf (697.00 KB),1.0,247405.0,Sri Bhabesh Saharia,INR,"9,000,000",1,247110,ARFAN ALI,29-Oct-2024 09:38 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Dec-2024 01:46 PM,Finance,Admitted,BHABANANDA DEKA,03-Jun-2025 05:52 PM,,BOQ Comparative Chart,CE PWRD,Internal,,BHABANANDA DEKA,03-Jun-2025 05:56 PM,finsummary_64741.pdf (467.95 KB),Public Works Roads Department,2024_PWD_39820_90,"CE/DEV/TB/213/2024-25/04 Dtd. Guwahati, 20th September, 2024",TE_RIDF_XXX_24_25_374 Construction of CC Block road from Bhootiyachang to Chaglijhar road under RIDF-XXX of NABARD for the year 2024-25.,Technical,Admitted,Utpal Chakravarty,24-Dec-2024 01:45 PM,technical_64741.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,24-Dec-2024 01:50 PM,24-Dec-2024 02:00 PM,techsummary_64741.pdf (308.23 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,247433,Ashish Agarwal,30-Oct-2024 12:34 PM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,247117,BAHARUL ISLAM,29-Oct-2024 09:22 PM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,246412,Detshrang Goyary,30-Oct-2024 11:23 AM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,247357,M/S BALAJI TRADE & SUPPLIERS,30-Oct-2024 05:53 AM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,247010,Pradip Narzary,30-Oct-2024 06:34 AM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,247344,Sanju Phangcho,30-Oct-2024 02:34 AM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,247100,Sonasri Boro,29-Oct-2024 07:27 PM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,247405,Sri Bhabesh Saharia,30-Oct-2024 01:36 PM,Accepted-AOC,Awarded to L1 Bidder,03-Jun-2025 05:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,246460,Sri Ransingh Daimari,29-Oct-2024 01:48 PM,Rejected-Finance,Rejected,03-Jun-2025 05:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
