Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,ACE (Mech) WR/G-17/ 2025/439,2025_DoWR_43122_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,25-Feb-2025 06:55 PM,12-Mar-2025 03:00 PM,25-Feb-2025 06:55 PM,12-Mar-2025 02:00 PM,NA ,NA ,28-Feb-2025 10:00 AM,12-Mar-2025 02:00 PM,17-Mar-2025 12:05 PM,"1,11,159",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,"Add. Chief Engineer, Mechanical Zone, WRD, Assam","Add. Chief Engineer, Mechanical Zone, WRD, Assam GHY 781029",Repairing and Maintenance of nine numbers Sluice Gates etc. under Guwahati Mechanical W.R. division for the year 2024-25,Repairing and Maintenance of nine numbers Sluice Gates etc. under Guwahati Mechanical W.R. division for the year 2024-25,Please refer Tender documents. ,NA ,"55,57,947",Civil Works,NA ,Tender,180.0,60.0,Guwahati,781029.0,NA ,NA ,NA ,Guwahati,No ,No,AOC,21-Jun-2025,"INR 5,557,665",60.0,Jayanta Kumar Barman,21-Jun-2025 06:19 PM,work_order.pdf (5365.00 KB),Repairing and Maintenance of nine numbers Sluice Gates etc. under Guwahati Mechanical W.R. division for the year 2024-25,1,261191,M/S SHIVAM ENTERPRISE,INR,"500,088",1,261010,MS A.R. Enterprise,11-Mar-2025 04:55 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,24-Apr-2025 01:24 PM,,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,21-Jun-2025 06:09 PM,finsummary_68940.pdf (613.93 KB),Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_43122_1,ACE (Mech) WR/G-17/ 2025/439,Repairing and Maintenance of nine numbers Sluice Gates etc. under Guwahati Mechanical W.R. division for the year 2024-25,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,17-Mar-2025 11:55 AM,,"Addl. Chief Engineer, Mechanical Zone",Internal,,Jayanta Kumar Barman,17-Mar-2025 12:04 PM,17-Mar-2025 12:05 PM,techsummary_68940.pdf (253.62 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,261139,MS D.M. ENTERPRISE,INR,"562,586",2,261139,MS D.M. ENTERPRISE,11-Mar-2025 09:30 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,261010,MS A.R. Enterprise,INR,"258,720",3,260113,M/S K.B. ENGINEERS,10-Mar-2025 12:56 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,260973,M/S P S ENTERPRISE,INR,"101,256",4,260730,MS MODERN FABRICATORS,12-Mar-2025 12:28 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,260819,PRAKASH ENTERPRISES,INR,"351,278",5,260973,M/S P S ENTERPRISE,11-Mar-2025 04:08 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,260730,MS MODERN FABRICATORS,INR,"1,503,287",6,261191,M/S SHIVAM ENTERPRISE,11-Mar-2025 09:33 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,260123,SRI DINESH BORAH,INR,"400,438",7,260119,PARIJAT ENTERPRISE,10-Mar-2025 01:10 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,260120,SRI HITESH KALITA,INR,"400,456",8,260819,PRAKASH ENTERPRISES,08-Mar-2025 11:56 AM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,260119,PARIJAT ENTERPRISE,INR,"354,696",9,260114,SKYLARK TRADERS,10-Mar-2025 01:18 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,260114,SKYLARK TRADERS,INR,"400,020",10,260123,SRI DINESH BORAH,10-Mar-2025 01:03 PM,Accepted-AOC,AWARDED,21-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
