Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/09 Dtd. Guwahati, 08th October, 2024.",2024_PWD_39938_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,19-Oct-2024 06:30 PM,05-Nov-2024 02:30 PM,19-Oct-2024 06:30 PM,05-Nov-2024 02:00 PM,19-Oct-2024 06:30 PM ,28-Oct-2024 12:00 PM ,29-Oct-2024 02:30 PM,05-Nov-2024 02:00 PM,26-Mar-2025 02:45 PM,"1,99,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,990",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_391 Construction of Road starting from Chunubasti LP school to Sahidul Nagar Road to Serispore TE under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_391 Construction of Road starting from Chunubasti LP school to Sahidul Nagar Road to Serispore TE under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender documents. ,NA ,"99,53,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Hailakandi,788155.0,"CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",28-Oct-2024 12:00 PM ,"CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,10-Oct-2025,"INR 8,957,700",270.0,Utpal Chakravarty,10-Oct-2025 01:59 PM,TE391A.pdf (465.00 KB),1.0,247428.0,NERESH CHANDRA ROY,INR,"8,957,700",1,247446,A.J.Enterprise,05-Nov-2024 12:40 PM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,Finance,Admitted,Utpal Chakravarty,10-Oct-2025 01:52 PM,,BOQ Comparative Chart,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,10-Oct-2025 01:58 PM,finsummary_64910.pdf (634.90 KB),Public Works Roads Department,2024_PWD_39938_4,"CE/DEV/TB/213/2024-25/09 Dtd. Guwahati, 08th October, 2024.",TE_RIDF_XXX_24_25_391 Construction of Road starting from Chunubasti LP school to Sahidul Nagar Road to Serispore TE under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,BHABANANDA DEKA,26-Mar-2025 02:41 PM,,CE PWRD,Internal,,BHABANANDA DEKA,26-Mar-2025 02:42 PM,26-Mar-2025 02:45 PM,techsummary_64910.pdf (285.43 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,247235,ALTAF HUSSAIN CHOUDHURY,02-Nov-2024 12:52 PM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,247855,BARAK ENTERPRISE,05-Nov-2024 06:36 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,247322,KAYUM UDDIN CHOUDHURY,04-Nov-2024 11:55 AM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,247675,MAHBUB ALAM,05-Nov-2024 11:05 AM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,247522,M. R. CONSTRUCTION,05-Nov-2024 11:23 AM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,247428,NERESH CHANDRA ROY,02-Nov-2024 06:16 PM,Accepted-AOC,Awarded,10-Oct-2025 01:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,247704,NURUL ISLAM LASKAR,04-Nov-2024 02:37 PM,Not Admitted-Fee/PreQual/Technical,Others-Hardcopy Not SUbmitted,26-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,247603,PRITAM DEB,03-Nov-2024 05:36 AM,Rejected-Finance,Rejected,10-Oct-2025 01:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,247802,sanjoy kumar dey,04-Nov-2024 03:41 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,26-Mar-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
