Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Public Works Roads Department,"CE/DEV/TB/213/2024-25/09 Dtd. Guwahati, 08th October, 2024.",2024_PWD_39938_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,19-Oct-2024 06:30 PM,05-Nov-2024 02:30 PM,19-Oct-2024 06:30 PM,05-Nov-2024 02:00 PM,19-Oct-2024 06:30 PM ,28-Oct-2024 12:00 PM ,29-Oct-2024 02:30 PM,05-Nov-2024 02:00 PM,02-Apr-2025 11:50 AM,"1,68,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,680",Nil,Nil,No,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","CE, PWD(Roads), Assam, Chandmari, Ghy-3",TE_RIDF_XXX_24_25_388 Construction of Road from Chandipur TE to Serispore TE (Trolley Line Road) under RIDF-XXX of NABARD for the year 2024-25,TE_RIDF_XXX_24_25_388 Construction of Road from Chandipur TE to Serispore TE (Trolley Line Road) under RIDF-XXX of NABARD for the year 2024-25,Please refer Tender documents. ,NA ,"83,77,000",Civil Works – Roads,NA ,Tender,180.0,270.0,Hailakandi,788155.0,"CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",28-Oct-2024 12:00 PM ,"CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,AOC,29-Oct-2025,"INR 7,539,300",270.0,BHABANANDA DEKA,29-Oct-2025 05:06 PM,388A.pdf (766.00 KB),1.0,247567.0,SATYA RANJAN DEY,INR,"7,539,300",1,247228,ABIDUR RAHMAN MAZUMDER,01-Nov-2024 05:33 PM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,Finance,Admitted,BHABANANDA DEKA,29-Oct-2025 04:53 PM,,BOQ Comparative Chart,CE PWRD,Internal,,BHABANANDA DEKA,29-Oct-2025 05:04 PM,finsummary_64908.pdf (582.72 KB),Public Works Roads Department,2024_PWD_39938_2,"CE/DEV/TB/213/2024-25/09 Dtd. Guwahati, 08th October, 2024.",TE_RIDF_XXX_24_25_388 Construction of Road from Chandipur TE to Serispore TE (Trolley Line Road) under RIDF-XXX of NABARD for the year 2024-25,Technical,Admitted,Utpal Chakravarty,02-Apr-2025 11:39 AM,technical_64908.pdf,"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,02-Apr-2025 11:45 AM,02-Apr-2025 11:50 AM,techsummary_64908.pdf (333.90 KB),AOC
,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,247926,ABINASH SINHAA,05-Nov-2024 01:59 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy Not Submitted,02-Apr-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,247442,A.J.Enterprise,05-Nov-2024 01:34 PM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,247549,Badrul Islam Barbhuiya,01-Nov-2024 10:18 AM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,247576,HABIBUL HAQUE LASKAR,05-Nov-2024 03:51 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,02-Apr-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,247524,LUTFUR RAHMAN LASKAR,03-Nov-2024 05:28 PM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,247825,MOHIB AHMED BARBHUIYA,04-Nov-2024 05:16 PM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,247605,NACHIR UDDIN LASKAR,05-Nov-2024 06:38 AM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,247862,RAUNAQ CONSTRUCTION,05-Nov-2024 10:57 AM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy Not Submitted,02-Apr-2025 11:39 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,247413,RUHIT ENTERPRISE,04-Nov-2024 03:38 PM,Rejected-Finance,Rejected,29-Oct-2025 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
