Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB(Tech)15th FC/(Untied Grant)/1177(67B),2025_UDD_46490_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,14-Aug-2025 02:00 PM,08-Sep-2025 11:00 AM,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,NA ,NA ,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,15-Sep-2025 01:10 PM,"61,300",Yes,fixed,,Nil,Nil,1.0,MODIFICATION,Other,,1.0,SBI Bank,500.0,Nil,Nil,Yes,"Executive Officer, Tinsukia Municipal Board",TINSUKIA MB,Construction of Load Bearing RCC Drain at Matri Nagar Main Road (Right),Construction of Load Bearing RCC Drain at Matri Nagar Main Road (Right),Please refer Tender documents. ,NA ,"30,65,000",Civil Works,NA ,Tender,180.0,NA ,Tinsukia,786125.0,NA ,NA ,NA ,Tinsukia Municipal Board,No ,No,AOC,17-Oct-2025,"INR 2,758,500",180.0,Nayan Jyoti Nath,14-Oct-2025 09:35 AM,46490.pdf (654.00 KB),1.0,279696.0,JOY GURU AGENCY,INR,"2,758,500",1,280129,HRIDHAAN ENTERPRISE,06-Sep-2025 12:58 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,Finance,ADMITTED,Nayan Jyoti Nath,24-Sep-2025 11:26 AM,finance_74074.pdf,BOQ Comparative Chart,Pulak Chetia,Internal,,Nayan Jyoti Nath,24-Sep-2025 01:28 PM,finsummary_74074.pdf (307.10 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_46490_1,TMB(Tech)15th FC/(Untied Grant)/1177(67B),Construction of Load Bearing RCC Drain at Matri Nagar Main Road (Right),Technical,ADMITTED,Nayan Jyoti Nath,11-Sep-2025 04:57 PM,technical_74074.pdf,Pulak Chetia,Internal,,Nayan Jyoti Nath,15-Sep-2025 01:03 PM,15-Sep-2025 01:10 PM,techsummary_74074.pdf (357.81 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,2.0,stamp,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,279696,JOY GURU AGENCY,04-Sep-2025 12:48 PM,Accepted-AOC,L1,14-Oct-2025 09:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,279383,MONUJ DUTTA,04-Sep-2025 02:06 PM,Rejected-Technical,Site Varification invalid,15-Sep-2025 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,280154,M/S MATA VAISHNO DEVI CONSTRUCTION,06-Sep-2025 03:08 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,279820,RITURAJ DAS,05-Sep-2025 01:54 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,279815,S. K. Enterprises,05-Sep-2025 12:36 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,279456,SRI SURAJIT DAS,05-Sep-2025 02:24 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,279388,SUMAN DEY,04-Sep-2025 01:26 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,279380,TABLU DEY,04-Sep-2025 12:10 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,279755,Usha Construction,04-Sep-2025 07:25 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
