Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB(Tech)15th FC/(Untied Grant)/1177(26),2025_UDD_46467_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Cover,14-Aug-2025 11:00 AM,08-Sep-2025 11:00 AM,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,NA ,NA ,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,15-Sep-2025 12:45 PM,"54,200",Yes,fixed,,Nil,Nil,1.0,MODIFICATION,Other,,1.0,SBI Bank,500.0,Nil,Nil,Yes,"Executive Officer, Tinsukia Municipal Board",Tinsukia MUnicipal Board,Improvement of Tukurigola Path,Improvement of Tukurigola Path,Please refer Tender documents. ,NA ,"27,10,000",Civil Works,NA ,Tender,180.0,NA ,Tinsukia,786125.0,NA ,NA ,NA ,Tinsukia Municipal Board,No ,No,AOC,17-Oct-2025,"INR 2,439,000",90.0,Nayan Jyoti Nath,14-Oct-2025 02:18 PM,46467.pdf (339.00 KB),1.0,278387.0,M/S NEEL AKANSH ENTERPRISE,INR,"2,439,000",1,279433,ADITYA ENTERPRISE,05-Sep-2025 12:08 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,Finance,ADMITTED,Nayan Jyoti Nath,24-Sep-2025 12:02 PM,finance_74049.pdf,BOQ Comparative Chart,Pulak Chetia,Internal,,Nayan Jyoti Nath,24-Sep-2025 12:42 PM,finsummary_74049.pdf (307.10 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_46467_1,TMB(Tech)15th FC/(Untied Grant)/1177(26),Improvement of Tukurigola Path,Technical,admitted,Nayan Jyoti Nath,09-Sep-2025 11:10 AM,technical_74049.pdf,Pulak Chetia,Internal,,Nayan Jyoti Nath,15-Sep-2025 12:35 PM,15-Sep-2025 12:45 PM,techsummary_74049.pdf (342.48 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Cover,,,,,,,,,,,,,,,,2.0,stamp,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,279793,Babar Ali Khan,05-Sep-2025 03:02 PM,Rejected-Technical,No IT Return,15-Sep-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,279425,BB Enterprise,04-Sep-2025 06:44 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,279660,Kamdhenu Enterprises,05-Sep-2025 05:16 PM,Rejected-Technical,No IT Return,15-Sep-2025 12:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,280162,MS Construction,06-Sep-2025 03:45 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,279273,M/S MANVI ENTRPRISE,06-Sep-2025 02:12 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,279711,M/S M.D. TRADE AND AGENCY,04-Sep-2025 10:11 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,278387,M/S NEEL AKANSH ENTERPRISE,06-Sep-2025 01:47 PM,Accepted-AOC,L1,14-Oct-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,278975,MUNINDRA CHUTIA,05-Sep-2025 06:50 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,279965,Nagendra Construction,06-Sep-2025 12:34 PM,Rejected-Finance,Rejected as per lottery,24-Sep-2025 12:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
