Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TMB(Tech)15th FC/(Untied Grant)/1177(70A),2025_UDD_46494_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,14-Aug-2025 02:00 PM,08-Sep-2025 11:00 AM,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,NA ,NA ,16-Aug-2025 11:00 AM,06-Sep-2025 04:00 PM,15-Sep-2025 01:20 PM,"54,600",Yes,fixed,,Nil,Nil,1.0,MODIFICATION,Other,,1.0,SBI Bank,500.0,Nil,Nil,Yes,"Executive Officer, Tinsukia Municipal Board",TINSUKIA MB,Improvement of Ambikagiri Raichoudhury Path (Part) (Right Side),Improvement of Ambikagiri Raichoudhury Path (Part) (Right Side),Please refer Tender documents. ,NA ,"27,30,000",Civil Works,NA ,Tender,180.0,NA ,Tinsukia,786125.0,NA ,NA ,NA ,Tinsukia Municipal Board,No ,No,AOC,17-Oct-2025,"INR 2,457,000",90.0,Nayan Jyoti Nath,10-Oct-2025 09:53 AM,46494.pdf (333.00 KB),1.0,279871.0,DEBRAJ ROYCHOWDHURY,INR,"2,457,000",1,279434,ADITYA ENTERPRISE,05-Sep-2025 12:04 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,Finance,ADMITTED,Nayan Jyoti Nath,24-Sep-2025 11:16 AM,finance_74082.pdf,BOQ Comparative Chart,Pulak Chetia,Internal,,Nayan Jyoti Nath,24-Sep-2025 01:42 PM,finsummary_74082.pdf (307.10 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,2025_UDD_46494_1,TMB(Tech)15th FC/(Untied Grant)/1177(70A),Improvement of Ambikagiri Raichoudhury Path (Part) (Right Side),Technical,ADMITTED,Nayan Jyoti Nath,11-Sep-2025 05:13 PM,technical_74082.pdf,Pulak Chetia,Internal,,Nayan Jyoti Nath,15-Sep-2025 01:13 PM,15-Sep-2025 01:20 PM,techsummary_74082.pdf (336.58 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,2.0,stamp,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,279790,Babar Ali Khan,05-Sep-2025 02:58 PM,Rejected-Finance,As per NIT Condition,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,279871,DEBRAJ ROYCHOWDHURY,06-Sep-2025 11:11 AM,Accepted-AOC,L1,10-Oct-2025 09:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,279700,JOY GURU AGENCY,04-Sep-2025 12:51 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,280033,MAHATO ENTERPRISES,06-Sep-2025 10:56 AM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,280074,M/S BORGOHAIN ENTERPRISE,05-Sep-2025 08:57 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,279718,M/S M.D. TRADE AND AGENCY,04-Sep-2025 10:16 PM,Rejected-Technical,No sight varification report,15-Sep-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8,279439,R R & Company,05-Sep-2025 02:47 PM,Rejected-Technical,No sight varification report,15-Sep-2025 01:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9,279543,Santosh Gupta,06-Sep-2025 08:09 AM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10,279386,SUMAN DEY,04-Sep-2025 01:23 PM,Rejected-Finance,Rejected by lottery,24-Sep-2025 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
