Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Directorate of Agriculture and Assam Seed Corporation,ASC/MKT/902/ETENDER/2B,2025_DAASC_44002_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Documents,05-Apr-2025 11:00 AM,14-May-2025 05:30 PM,05-Apr-2025 11:00 AM,14-May-2025 05:00 PM,05-Apr-2025 11:00 AM ,09-Apr-2025 05:00 PM ,10-Apr-2025 11:00 AM,14-May-2025 05:00 PM,17-Jun-2025 04:00 PM,"93,40,600",Yes,fixed,,Nil,Nil,1.0,Date extension corrigendum new pesticides,Date,,1.0,SBI Bank,"20,000",Nil,Nil,Yes,"Managing Director, Assam Seeds Corporation Ltd.","Khanapara,Guwahati-22",Procurement of Pesticides and Weedicides,Supply of Pesticides and Weedicides,Please refer Tender documents. ,NA ,,Supply of Materials,Pesticides and Weedicides ,Tender,90.0,365.0,Assam Seeds Corporation Ltd.,781022.0,Momai Tamuli Borbaruh Auditorium ,"Directorate of Horticulture, Khanapara,Guwahati-22 ",10-Apr-2025 11:30 AM ,Assam Seeds Corporation Ltd.,No ,No,AOC,16-Oct-2025,"INR 215,086,703",30.0,Gunjanan Wailung Shyam,16-Oct-2025 01:21 PM,pesticidesstatement.pdf (386.00 KB),Supply of Pesticides and Weedicides,1.0,268320.0,Ms MOSUT CHEM INDUSTRIES,INR,0.0,1,266054,Ajay Bio-Tech (India) Ltd.,13-May-2025 05:32 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,Finance,Financial opened,Gunjanan Wailung Shyam,17-Jun-2025 04:58 PM,,BOQ Comparative Chart,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,19-Jun-2025 01:37 PM,finsummary_70127.pdf (1920.54 KB),Directorate of Agriculture and Assam Seed Corporation,2025_DAASC_44002_1,ASC/MKT/902/ETENDER/2B,Procurement of Pesticides and Weedicides,Technical,Technical Opened,Gunjanan Wailung Shyam,19-May-2025 02:21 PM,,"Sri Bipul Das, ACS",Internal,,Gunjanan Wailung Shyam,16-Jun-2025 05:48 PM,17-Jun-2025 04:00 PM,techsummary_70127.pdf (3000.17 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Seal and Signed bid document,,,,,,,,,,,,,,,,2.0,Technical corrigendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,268302.0,NACOF INDIA LTD,INR,0.0,2,268116,Beena Chemicals and fertilizers Pvt Ltd,14-May-2025 02:19 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,268280.0,M/S J.K ENGINEERING AND AGRO SERVICE,INR,0.0,3,268271,GREENWOOD PESTICIDES PRIVATE LIMITED,14-May-2025 12:28 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,268272.0,NAGA AGRIMATE PVT LTD,INR,0.0,4,268280,M/S J.K ENGINEERING AND AGRO SERVICE,14-May-2025 12:28 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5.0,268271.0,GREENWOOD PESTICIDES PRIVATE LIMITED,INR,0.0,5,268320,Ms MOSUT CHEM INDUSTRIES,14-May-2025 03:21 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6.0,268269.0,SUZLON AGRO SCIENCE,INR,0.0,6,265714,M/S. OM AGRO ORGANICS,24-Apr-2025 12:12 PM,Rejected-Technical,Please refer Minutes,16-Jun-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7.0,268261.0,M/S RASHI ENTERPRISE,INR,0.0,7,268261,M/S RASHI ENTERPRISE,14-May-2025 03:37 AM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8.0,268260.0,Salasar Agro Service,INR,0.0,8,268113,M/s. Shakti Corporation,14-May-2025 02:55 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9.0,268217.0,SHRI RAM SOLVENT EXTRACTIONS PVT LTD,INR,0.0,9,268302,NACOF INDIA LTD,14-May-2025 04:13 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10.0,268116.0,Beena Chemicals and fertilizers Pvt Ltd,INR,0.0,10,268272,NAGA AGRIMATE PVT LTD,14-May-2025 02:33 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11.0,268113.0,M/s. Shakti Corporation,INR,0.0,11,268310,RAJA ENTERPRISE,14-May-2025 04:05 PM,Rejected-Technical,Please refer Minutes,16-Jun-2025 05:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12.0,267918.0,Serampore Biovision Agro Pvt Ltd,INR,0.0,12,265896,SAGA PESTICIDE PRIVATE LIMITED,13-May-2025 03:32 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,13.0,267801.0,TECH BUSINESS INDIA PVT LTD,INR,0.0,13,268260,Salasar Agro Service,14-May-2025 02:34 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,14.0,266054.0,Ajay Bio-Tech (India) Ltd.,INR,0.0,14,267918,Serampore Biovision Agro Pvt Ltd,13-May-2025 06:10 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,15.0,265896.0,SAGA PESTICIDE PRIVATE LIMITED,INR,0.0,15,268217,SHRI RAM SOLVENT EXTRACTIONS PVT LTD,14-May-2025 01:12 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,16,268269,SUZLON AGRO SCIENCE,14-May-2025 04:48 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,17,267801,TECH BUSINESS INDIA PVT LTD,13-May-2025 03:53 PM,Accepted-AOC,please refer statement,16-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
